UniqueCount	AmbigCount
0	0
0	7
1	8
0	5
0	6
0	0
0	6
0	5
1	1
0	0
0	0
1	0
1	0
0	0
0	0
50	135
0	135
0	130
0	37
1	11
0	25
4	94
1	0
122	355
31	317
3	33
3	277
0	42
2	38
0	11
0	0
7	0
82	553
0	553
36	388
54	388
54	18
8	231
0	70
0	43
0	17
0	159
0	151
1	68
0	24
0	22
0	6
0	22
0	22
0	3
0	3
0	3
0	5
0	23
1	3
0	0
0	5
0	0
0	0
0	0
0	98
0	18
0	235
0	211
0	252
0	463
0	158
1	9
0	306
0	5
0	312
17	364
0	364
0	362
0	195
0	264
0	251
0	235
0	239
0	314
0	244
0	39
0	98
0	28
0	200
0	189
6	24
0	192
0	12
0	0
0	20
0	0
0	0
3	11
0	9
0	11
0	5
935	147
3	146
0	43
0	0
20	1
0	593
1	708
0	721
1	701
0	654
0	691
0	691
1	658
0	660
0	693
0	634
0	673
0	664
2	567
0	622
0	614
0	37
0	448
0	180
2	421
0	44
0	37
0	272
0	160
1	111
1	88
0	18
0	161
1	152
0	154
0	156
0	156
0	160
0	154
0	151
1	9
2	24
7	424
61	403
21	450
0	1
1	3
6	13
3	5
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
6	46
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	24
0	24
0	0
0	0
0	1
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	66
4	67
0	259
9	296
1	280
1	246
1	9
1	21
13	15
0	155
5	13
0	56
0	56
0	651
0	663
0	647
0	12
0	13
0	7
2	20
0	0
0	50
0	16
0	39
0	636
0	79
0	4
0	159
0	614
0	48
1	346
0	684
0	76
0	599
1	104
0	61
0	220
0	646
0	44
1	70
3	657
1	58
0	4
0	655
0	641
0	191
0	221
0	32
0	1
2	599
0	28
0	246
2	439
0	14
1	1
0	71
1	505
0	479
0	513
9	36
0	1
0	28
0	17
0	27
0	3
1	3132
3217	5806
80	5667
1	5560
0	4785
4	4392
0	3142
1	3125
6	0
76	32
67	504
0	51
39	51
41	413
0	1
4	0
0	62
8	37
1025	2400
1	37
36	2375
8	1169
8	20
2	14
0	16
0	0
55	0
0	1501
1	1319
1	1313
15	1313
0	1354
0	1354
0	1559
0	1560
0	829
0	1
0	6
1	18
0	7
1	2
19	22
1	7
0	5
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	3
0	0
0	3
0	0
0	0
0	26
0	34
0	37
3	51
0	33
0	34
0	33
0	28
0	21
0	12
0	15
0	24
0	14
0	19
0	17
0	0
0	9
0	8
0	8
1	8
0	1
0	48
1	80
0	85
0	85
0	85
0	73
0	85
0	85
0	85
0	83
0	85
1	85
0	85
0	85
0	85
0	65
0	79
0	17
0	2
0	13
1	11
0	5
0	1
1	7
0	7
0	3
0	3
0	3
0	0
396	189
0	39
0	16
2	10
0	26
0	0
0	0
0	0
0	0
0	0
0	0
3	188
3	81
2	79
0	47
25	95
10	41
0	67
0	18
0	806
21	814
0	131
0	84
0	96
0	53
335	61
0	61
23	181
1	0
1	157
3	528
0	86
0	99
13	82
2	18
3	723
0	409
28	1238
3	780
1	120
6	263
0	208
0	56
2	202
1	164
0	116
0	5
0	0
0	0
0	2
0	0
0	0
1	38
2	0
4	136
33	126
1	205
0	208
2	107
4	100
0	152
0	106
0	77
0	97
0	71
0	17
4	7
0	22
0	10
0	4
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
1218	303
43	303
1	93
3	0
4	20
1	104
0	100
0	100
0	99
1	3
0	1
0	3
0	2
1	3
0	13
0	0
0	0
0	97
0	97
0	2
0	6
0	17
0	0
0	2986
99	716
0	4001
1	2625
147	3945
5	1623
4	3806
2	3390
11	1521
2	1897
0	0
19	0
5	15
1	0
0	157
990	1059
46	809
0	647
9	423
2	0
1	4
0	0
0	1
0	1
0	1
0	0
0	0
0	0
6	99
0	99
0	71
0	27
0	0
0	1323
2	1324
1	1135
0	37
0	410
0	709
0	45
7	526
1	40
0	102
2	13
0	9
1	9
0	42
0	225
2	224
0	2
0	24
1	10
18	24
0	0
0	0
0	0
0	0
0	0
0	6
0	0
0	0
0	0
0	0
0	0
0	66320
77	52159
1	59840
0	61972
21	50390
0	15972
0	17474
0	14471
1	12928
2	9940
5	6762
0	4841
7	4946
15	9721
63	10040
3	1
0	0
4	0
0	0
0	8
2	0
0	0
0	0
0	0
0	0
0	2
0	0
0	0
0	0
0	0
5	25
0	0
0	2
0	2
0	2
0	2
0	2
0	1
0	0
0	0
0	0
312	37
4	0
0	16
371	16
9	6
0	5
0	1
0	0
0	7
1	12
1	12
0	12
0	1
0	10
628	941
3	921
1	380
474	449
0	295
0	449
0	375
0	0
4	4
0	4
0	1
0	0
0	0
114	104
1	0
12	221
167	125
0	174
0	0
0	23
15	323
0	308
0	295
2	0
0	174
0	187
0	9
0	18
0	0
0	0
43	0
22	3356
0	3102
5	1198
38	2760
4	3448
0	140
0	0
0	2
0	1
113	88
41	86
0	50
0	43
0	3
0	0
1	105
377	432
0	390
8	343
0	42
3	0
4	44
0	88
51	128
0	11
0	4
1	0
0	0
0	0
0	11
0	19
13	18
32	960
1	1062
0	1062
0	110
0	17
0	119
5	99
0	53
1	119
0	15
0	0
2	0
0	0
18	1003
43	451
0	648
0	996
0	435
0	744
1	737
0	735
0	0
0	27
0	33
0	32
0	135
1	14
0	0
0	6
0	6
0	1
1	0
4	39
0	0
2	5
0	5
0	3
12	10980
63	124
7560	28497
22	4508
0	9002
44	7483
46	10159
5	2173
1	10862
13	2242
1	16
0	177
3	118
1	248
2	121
0	18
17	314
0	25
42	199
1	129
1	131
3	18
761	411
0	169
32	337
0	36
3	52
222	61
0	61
0	0
5	0
0	0
27	115
0	2
0	4
0	104
0	5
1	79
5	24
0	13
0	0
6	35
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	808
0	3087
1	1266
3	1551
0	2073
0	686
0	1088
0	1212
4	3975
1	1037
0	2316
0	1351
0	613
0	1109
0	1262
0	1325
0	862
0	1314
4	222
0	674
0	519
0	545
0	373
0	223
0	12
0	496
0	498
0	263
0	110
0	12
0	372
0	21
0	1565
0	148
0	1
0	3
0	7
9	1
0	0
1	1
0	1
3	10
0	10
0	295
466	797
0	138
2	151
1	467
5	168
0	1501
42	1598
12	485
1	43
0	122
0	166
2	33
0	21
5	1
2	102
0	215
1	21
1	9
3	2
4	773
966	874
0	116
0	127
1	115
10	101
0	22
0	0
0	0
0	0
0	0
0	0
0	0
0	1
346	128
0	107
2	32
10	19
0	0
0	0
0	0
2	2
0	0
0	1
0	1
4	3
2	2
1	124
18	132
0	45
0	43
0	13
1	0
0	339
0	111
0	384
3	400
7	176
3	151
0	354
0	68
3	60
55	161
2	70
0	116
0	478
5	478
0	322
0	301
0	314
5	184
33	231
3	212
5	76
8	15
2	712
11	432
3	422
11	18
9	1008
0	552
0	943
1	661
0	435
1	543
0	431
0	539
0	255
3	144
0	21
0	2
0	21
0	15
0	8
0	33
0	25
0	2
0	500
0	472
0	470
0	491
0	190
0	168
0	192
0	186
0	157
0	137
0	100
0	32
3	37
0	32
0	25
16	13
1	21
0	10
4	0
0	682
0	723
2	60
6	390
0	341
0	110
0	111
6	139
6	30
3	29
0	0
0	0
0	4
0	4
0	1
0	0
0	0
0	0
0	13
0	13
0	13
0	0
0	13
2	13
0	0
0	0
202	1324
0	1303
12	1184
0	611
12	258
749	1877
0	487
0	520
1	182
0	368
0	145
4	828
1	0
2	1971
0	1971
0	1994
5	629
3	1987
0	1152
0	152
0	94
0	118
0	1967
0	1992
0	1903
6	351
0	1792
0	1844
0	1964
0	33
0	1975
0	20
0	110
0	1990
1	1961
0	1971
0	1989
0	1989
0	2053
0	109
0	1874
0	140
2	1667
13	1560
3	1020
0	903
0	0
0	97
60	224
10	195
0	178
1	24
1	86
0	67
0	0
0	0
0	0
1	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	11
0	1
0	11
0	1
0	0
0	0
0	0
2	897
0	902
0	4
1	6
0	699
0	271
0	272
0	99
0	20
0	22
2	370
0	360
0	189
0	0
0	13
0	13
0	180
2	16
3	31
0	5
0	0
1	0
1863	704
24	66
5	663
21	29
0	0
0	0
12	0
0	0
0	0
0	0
0	0
3	13
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	2
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	1
0	0
0	0
0	0
0	0
0	1
0	0
0	0
0	0
0	0
0	1
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
2	4
1	19
0	442
1	394
0	36
0	8
0	1
0	437
0	425
0	7
0	3
0	22
0	8
1	2
0	0
0	62
0	62
5	42
0	35
6	70
0	12
0	70
0	35
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	51
1	51
0	40
3	32
0	8
3	4
0	643
11	638
0	194
33	661
0	697
1	609
0	0
2	0
1	0
2	0
0	14
0	1
0	14
0	0
0	2
0	1
0	0
0	1
0	0
0	1
0	1
0	6
0	8
0	8
0	9
0	2
0	4
2	4
0	1
0	1
0	0
0	0
0	6
0	0
6	33
0	17
4648	1039
2	1039
0	22
0	22
0	1
0	1
0	0
0	0
0	0
0	0
0	0
0	0
0	0
2	316
0	324
6	244
0	281
0	71
1	155
0	143
0	113
1	112
1	85
0	22
1	118
1	374
0	377
0	124
0	382
1	93
1	27
0	13
1	29
0	33
0	0
0	0
284	4
7	8
1	31
0	0
0	0
354	230
2	44
0	12
0	125
0	8
0	0
0	131
0	0
0	1278
19	1232
1	83
0	1210
5	298
1	2
0	2
3	1
13	3
1	1
0	0
1	0
0	0
0	0
0	39
0	47
0	32
0	31
0	877
0	30
0	41
2	59
0	53
13	882
12	106
8	330
0	444
2	25
1	75
36	25
3	1371
1	144
105	2
1	275
1458	334
0	56
0	99
0	69
2	61
1	0
1	45
0	55
0	310
0	259
0	290
0	64
3	0
0	30
0	15
4	18
0	5
0	65
0	36
0	20
0	67
0	39
0	0
0	0
0	0
0	0
0	1
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	2
0	0
0	2
0	0
0	2
0	2
0	2
0	25
0	1
0	1
0	1
0	0
84	85
1	85
2795	1699
4	161
0	756
5	782
1	0
2	0
0	2
0	125
23	125
0	57
2	27
4	22
0	24
0	0
4	2
1	2
94	37
48	0
5	0
0	1
239	132
1	98
0	98
2	43
0	1
11	831
85	2658
0	384
31	2667
0	46
1	443
0	826
27	2651
1	584
1	7
0	0
0	457
0	0
0	0
0	0
0	0
0	214
0	412
2	951
10	5
3	822
0	125
0	100
0	760
0	351
21	873
0	237
3	57
14	12
31	111
6	55
2	61
2	9
4	9
1	6
0	31
17	51
4	56
1	19
4	35
1	31
0	0
0	0
242	1927
0	1134
7	1170
35	9
15	229
55	104
239	133
1	0
15	227
2	367
26	429
74	491
18	346
35	340
8	123
0	3
14	28
0	17
0	0
0	683
0	0
3	0
0	0
0	0
0	17
2	41
166	277
0	181
0	100
0	49
0	13
104	41
0	32
0	17
16	17
0	11
1	63
4	48
2	1
0	4
0	17
0	27
1	20
0	32
0	2
0	0
0	0
1	0
0	0
0	0
41	57
0	31
0	34
0	47
0	3
1	29
1	49
0	24
0	3
0	12
0	0
0	76
8	58
0	44
4	49
28	66
14	20
0	58
2	48
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	1
0	1054
0	1207
0	1213
3	479
0	338
7	152
2	199
1	69
1	13
0	45
4	222
0	74
0	68
0	104
0	56
60	1644
0	236
0	235
1	892
0	840
1	560
0	557
1	394
28	112
0	63
3	74
1	44
7	0
1	0
0	0
9	85
0	1
0	83
8	81
59	0
0	0
0	4
0	0
0	0
0	0
0	0
0	0
0	41
1104	1824
0	415
7	1368
8	482
18	469
0	1
0	432
0	418
0	336
3	17
2	15
5	135
0	0
0	0
0	0
0	0
1	9
0	9
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
368	0
0	0
0	0
53	26
0	27
7	26
0	0
0	412
0	670
4	608
0	372
1	59
17	111
0	0
0	0
1169	249
0	107
2	242
11	251
156	1131
1008	4886
14	2241
35	741
0	526
0	47
0	288
0	45
2	101
3	35
6	293
11	871
0	1789
0	64
0	17
5	1239
0	0
1	2
58	1310
6	392
3	1265
0	1147
2	208
1	85
0	64
1	227
2	56
1	111
2	70
0	50
0	44
1386	183
2	18
0	163
5	0
5	3
1	10
0	10
0	0
2	1
1	0
191	959
2	870
0	374
1	190
2	487
0	0
19	345
4	354
0	232
1	257
0	251
36	37
0	3301
0	2415
0	2824
10	887
2	2351
0	2836
0	2183
0	2840
0	2661
0	2411
0	1388
3	929
0	694
0	789
11	103
0	0
0	549
41	514
168	899
0	50
3	17
3	26
8	563
0	544
1	374
1	1
0	540
0	0
0	0
0	502
0	126
0	178
0	142
0	637
0	121
0	637
78	636
0	126
0	638
0	100
0	637
0	174
0	638
0	599
0	454
0	126
3	0
11	0
3	214
3	149
1	113
0	0
2	66
2	50
4	7
1	32
0	0
0	0
152	34
0	8
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
1	0
0	0
0	0
0	0
0	3
0	3
1	3
1	3
0	2
0	0
0	0
0	0
6	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
4	15
0	0
0	0
0	0
0	0
0	0
0	0
1	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
826	201
8	201
998	0
0	0
132	0
21	214
59	214
657	1177
13	1104
0	967
0	0
54	995
60	4835
0	4785
3	223
0	838
1	680
0	1
0	9
0	11
0	20
0	21
0	21
0	6
0	7
0	1
0	0
3	302
1	295
1	257
2	9
0	22
0	20
3	6
1	0
6	3176
0	3114
172	2631
0	655
22	224
4	580
56	841
11	360
47	369
15	381
14	133
0	58
1	217
13	51
5	1580
0	1787
0	1845
16	1810
0	1782
1	103
2	148
0	0
4	454
0	305
11	149
0	51
1	0
15	26
0	0
0	0
1	0
0	0
0	0
1	3
1	5913
0	5866
10	3489
0	4190
2	412
0	2680
15	2823
2	1962
0	266
0	548
0	380
0	292
0	193
0	191
0	0
5	13
0	13
0	0
0	0
0	0
0	0
0	4
0	147
0	0
0	152
0	16
20	292
58	43
7	40
0	246
2	49
0	247
0	147
0	12
0	125
0	61
0	23
0	0
0	1
1	6
0	6
0	6
0	6
1	1
0	5
0	0
0	1419
0	1494
109	1573
0	1493
0	1588
15	1476
12	1453
2	1141
2	266
0	109
3	14
0	3
0	2
0	871
0	801
26	296
1	38
5	675
1	66
0	2
0	71
0	74
0	54
22	457
2	86
0	60
0	98
0	27
0	0
1	278
0	12
5	42
3174	2083
11	912
0	75
0	304
1	262
0	13
0	163
1	59
1	13
0	115
1	36
0	22
0	155
1	152
0	86
1	26
0	0
0	0
0	0
0	0
0	0
0	0
0	83
0	83
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	5
0	1
0	5
0	5
0	5
0	5
0	277
0	274
0	295
0	294
0	88
0	103
0	196
65	281
1	4
0	278
13	101
12	86
1	64
0	3580
0	3341
28	3343
1	958
0	1413
0	3760
0	768
0	391
10	1362
0	966
1	1799
16	278
0	44
1	1
0	0
15	2
0	2
0	2
2	0
0	0
0	2
0	0
1	166
0	969
0	923
0	957
0	120
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
41	923
0	2123
653	2291
38	2321
1	1912
0	525
1	23
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	1780
0	1874
37	1742
0	85
2	462
96	271
0	32
0	0
0	0
1	2107
1	2107
4	873
9	220
0	46
0	0
0	0
0	0
771	0
0	0
0	37
0	25
0	25
4	30
0	37
0	1
2	23
1	1
1	643
0	4787
25	4496
0	4500
0	2130
69	4727
1	3030
0	3662
0	3375
0	1318
6	740
1	1563
0	173
18	205
15	201
0	2
0	15
0	19
30	23
0	10
0	6
0	1
0	0
0	0
0	4
1	4
1	0
0	0
0	0
0	0
0	0
0	114
0	171
0	68
0	22
0	116
0	116
1	29
0	21
0	11
2	16
0	11
0	0
378	11
0	5
8	0
766	3236
7	1780
180	1456
9	0
3	0
1	0
0	0
113	11278
71	8245
4	12252
5	11799
2	11793
0	10223
2	30
2	70
0	62
2	22
0	1
0	751
0	751
0	568
0	35
148	371
3	31
0	349
111	907
0	261
1	262
1	468
0	480
1	406
0	345
1	113
0	699
0	356
0	1320
1	1062
3	1252
2	354
5	1183
6	32
4	573
0	644
0	278
0	509
0	510
0	327
3	76
29	82
4	206
1	72
0	361
3	287
1	324
0	200
5	111
1	47
4	123
0	21
0	2
371	0
12	55
0	0
0	0
0	0
1	0
0	774
0	84
2	392
109	838
0	18
46	1762
0	1081
0	885
4	845
5	800
1	213
4	758
3	568
0	1320
179	717
0	426
6	324
0	218
3	22
1	250
0	17
0	0
0	0
0	240
201	431
0	7
44	191
0	0
111	0
104	300
1	45
0	41
0	22
0	10
1	0
0	0
2	20
1	14
0	2
0	19
0	4
0	14
0	13
0	0
0	2
1	193
0	182
1	177
7	193
9	24
0	22
2	15
0	0
1	11
0	11
0	0
0	0
0	412
1	399
2	37
1	106
2	157
1	29
2	20
0	1
0	0
0	0
0	1
0	0
7	226
0	213
111	305
0	222
13	209
0	82
0	252
0	49
0	52
0	14
0	38
0	42
1	15
0	15
0	0
0	0
0	0
0	106
0	83
1	93
0	214
0	82
18	144
0	1190
1	1373
2	124
0	1076
0	1214
3	738
0	89
0	60
0	112
0	182
0	261
8	56
1	85
1	15
1	49
0	78
0	0
0	312
0	1164
0	195
404	1123
0	0
11	196
0	196
0	110
0	25
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	6
196	407
3	338
1	57
1	41
20	61
2	0
0	173
0	618
0	453
0	215
0	179
2	540
6	497
0	311
1	95
0	96
7	32
0	334
0	64
0	101
0	71
0	72
2	9
0	4
0	7
0	6
7	5
3	2
1	0
0	4
0	0
0	0
0	5
0	0
0	5
0	0
0	0
0	0
0	0
0	0
0	0
0	203
0	7
12	643
0	427
4	800
660	1025
9	387
0	9
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	203
0	263
27	345
0	316
0	26
38	435
0	4
9	411
0	10
0	55
1	130
0	145
0	0
0	24
0	27
0	18
0	8
2	26
0	0
0	4
0	5
0	0
0	1920
0	2001
13	1954
0	1375
0	317
2	92
0	20
0	13
1	13
2	3
0	125
0	80
1	92
0	405
0	96
1	170
0	447
10	21
0	142
0	151
0	126
0	258
4	401
0	23
0	92
0	416
0	125
0	137
0	96
0	415
12	386
0	109
4	319
0	13
0	116
0	11
39	110
0	20
3	115
6	115
0	0
10	3
21	1848
0	3505
6	3236
65	2729
0	3092
0	2873
0	1244
5	840
0	0
0	0
0	0
66	273
2	266
1	44
0	34
0	14
0	37
0	51
0	0
0	0
0	0
0	0
2	0
0	0
0	0
0	22
0	22
0	0
0	0
0	0
0	0
0	71
0	16
4	70
0	70
1	516
0	0
0	0
1	153
0	108
0	55
0	0
0	0
1	74
110	302
0	265
0	2
0	0
0	7
0	0
0	7
0	2
0	7
0	7
0	1
0	1
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	2
1	2
0	455
0	685
0	672
0	5
0	486
0	378
5	0
15	53
0	0
382	625
8	567
0	227
0	386
3	175
0	372
0	233
3	311
0	243
0	234
0	248
0	325
0	113
0	82
0	69
0	51
0	67
1	31
0	0
0	0
0	0
0	17
0	17
0	2
0	2
0	15
0	2
0	1
0	2
0	2
0	1
0	2
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	2
3	4
0	412
0	129
1	444
0	11
3	44
1	205
0	163
8	124
3	36
6	407
0	100
0	86
0	90
0	43
0	54
0	62
0	66
0	108
0	55
2	28
1	64
0	53
0	80
0	265
0	36
2	2
0	0
5	2
266	4211
1	110
0	933
1	1616
2	761
0	1915
0	3513
0	2143
12	2023
6	321
0	0
0	25
0	66
0	743
0	90
0	698
0	563
0	61
0	679
0	66
0	369
0	641
1	29
0	509
1	6
2	46
0	20
0	0
0	38
